timestamp,model_name,model_version,accuracy,precision,recall,f1,roc_auc,n_samples,notes
2025-12-11T21:40:27.240261,xgboost,unknown,0.9742451154529308,0.9447513812154696,0.9,0.921832884097035,0.9936122357174988,1126,Train Run (Opt=True)
2025-12-11T21:41:49.820775,xgboost,unknown,0.9769094138543516,0.9505494505494504,0.9105263157894736,0.9301075268817204,0.9895411605937922,1126,Train Run (Opt=True)
2025-12-11T21:42:11.980376,xgboost,unknown,0.9547069271758436,0.8926553672316384,0.8315789473684211,0.8610354223433242,0.9914248762932972,1126,Train Run (Opt=False)
2025-12-11T21:43:48.653662,xgboost,unknown,0.9769094138543517,0.9505494505494505,0.9105263157894737,0.9301075268817204,0.9895411605937922,1126,Train Run (Opt=True)
